,trade_date,涨停比率,跌停比率,地天板比率,天地板比率,天地板比率剪刀差,涨跌停比率剪刀差,连板比率剪刀差,自由流通市值加权涨跌停比率剪刀差,自由流通市值加权连板比率剪刀差,自由流通市值加权地天与天地板比率剪刀差,pct_chg
0,20210104,0.043333333333333335,0,0,0,0,0.043333333333333335,0,0.040235999999999994,0,0,1.0828
1,20210105,0.05,0,0,0,0,0.05,0,0.045957000000000005,0,0,1.9133
2,20210106,0.01,0,0,0,0,0.01,0.0033333333333333335,0.004536999999999999,0.000766,0,0.9158
3,20210107,0.023333333333333334,0.0033333333333333335,0,0,0,0.02,0.0033333333333333335,0.012452000000000001,0.000766,0,1.7718
4,20210108,0.023333333333333334,0,0,0,0,0.023333333333333334,0.0033333333333333335,0.011756,0.000766,0,-0.3306
5,20210111,0.006666666666666667,0.0033333333333333335,0,0,0,0.0033333333333333335,0,0.002792,0,0,-0.9876
6,20210112,0.023333333333333334,0,0,0,0,0.023333333333333334,0,0.027575000000000002,0,0,2.8522
7,20210113,0.013333333333333334,0.0033333333333333335,0,0,0,0.01,0,0.0046370000000000005,0,0,-0.3285
8,20210114,0.006666666666666667,0.03333333333333333,0,0,0,-0.026666666666666665,0.0033333333333333335,-0.015931,0.003239,0,-1.9275
9,20210115,0.006666666666666667,0.006666666666666667,0,0,0,0.0,0,-0.003582,0,0,-0.2262
10,20210118,0.013333333333333334,0,0,0,0,0.013333333333333334,0,0.010050999999999997,0,0,1.1073
11,20210119,0.0033333333333333335,0.01,0,0,0,-0.006666666666666666,0,-0.008676999999999997,0,0,-1.4677
12,20210120,0.02,0,0,0,0,0.02,0,0.01388,0,0,0.7156
13,20210121,0.013333333333333334,0,0,0,0,0.013333333333333334,0.0033333333333333335,0.007428,0.001479,0,1.6167
14,20210122,0.016666666666666666,0,0,0,0,0.016666666666666666,0,0.017043,0,0,0.0864
15,20210125,0.013333333333333334,0,0,0,0,0.013333333333333334,0,0.020363,0,0,1.0081
16,20210126,0.01,0.013333333333333334,0,0,0,-0.003333333333333334,0,-0.0067,0,0,-2.0078
17,20210127,0.013333333333333334,0,0,0,0,0.013333333333333334,0.0033333333333333335,0.011436000000000002,0.001929,0,0.2727
18,20210128,0.0033333333333333335,0.013333333333333334,0,0,0,-0.01,0.0033333333333333335,-0.011095999999999998,0.000826,0,-2.729
19,20210129,0.006666666666666667,0.0033333333333333335,0,0,0,0.0033333333333333335,0.0033333333333333335,0.001533,0.000826,0,-0.4682
20,20210201,0.016666666666666666,0.0033333333333333335,0,0,0,0.013333333333333332,0,0.005275000000000002,0,0,1.2273
21,20210202,0.02,0.0033333333333333335,0,0,0,0.016666666666666666,0,0.011647999999999999,0,0,1.5402
22,20210203,0.01,0.0033333333333333335,0,0,0,0.006666666666666666,0,0.008827000000000002,0,0,-0.2889
23,20210204,0.0033333333333333335,0.013333333333333334,0,0,0,-0.01,0,-0.004659000000000001,0,0,-0.2052
24,20210205,0.006666666666666667,0.016666666666666666,0,0,0,-0.009999999999999998,0,-0.013984,0,0,0.1729
25,20210208,0.023333333333333334,0.006666666666666667,0,0,0,0.016666666666666666,0,0.019733,0,0,1.4799
26,20210209,0.030000000000000002,0,0,0,0,0.030000000000000002,0,0.018555000000000002,0,0,2.1868
27,20210210,0.030000000000000002,0,0,0,0,0.030000000000000002,0.0033333333333333335,0.033687,0.004129,0,2.1362
28,20210218,0.030000000000000002,0.006666666666666667,0,0,0,0.023333333333333334,0.0033333333333333335,0.011653,0.000882,0,-0.6773
29,20210219,0.02666666666666667,0.0033333333333333335,0,0,0,0.023333333333333334,0.006666666666666667,0.012078999999999998,0.002859,0,0.1813
30,20210222,0.02,0.02,0,0,0,0.0,0.0,-0.006480000000000003,0.000276,0,-3.1409
31,20210223,0.01,0,0,0,0,0.01,0.0033333333333333335,0.006549,0.001263,0,-0.3156
32,20210224,0,0.02666666666666667,0,0,0,-0.02666666666666667,0,-0.032908,0,0,-2.5467
33,20210225,0.013333333333333334,0,0,0,0,0.013333333333333334,0,0.013034,0,0,0.5883
34,20210226,0,0,0,0,0,0,0,0,0,0,-2.4279
35,20210301,0.013333333333333334,0,0,0,0,0.013333333333333334,0,0.005445,0,0,1.5369
36,20210302,0,0.006666666666666667,0,0,0,-0.006666666666666667,0,-0.0035050000000000003,0,0,-1.2762
37,20210303,0.013333333333333334,0,0,0,0,0.013333333333333334,0,0.010145,0,0,1.9176
38,20210304,0.0033333333333333335,0.023333333333333334,0,0,0,-0.02,0.0033333333333333335,-0.024902999999999998,0.001263,0,-3.1456
39,20210305,0.0033333333333333335,0.0033333333333333335,0,0,0,0.0,-0.0033333333333333335,-0.001638,-0.003188,0,-0.3392
40,20210308,0,0.043333333333333335,0,0,0,-0.043333333333333335,0,-0.067381,0,0,-3.4729
41,20210309,0,0.013333333333333334,0,0,0,-0.013333333333333334,-0.006666666666666667,-0.012489999999999998,-0.005273999999999999,0,-2.1462
42,20210310,0.01,0.0033333333333333335,0,0,0,0.006666666666666666,0,0.012448,0,0,0.6561
43,20210311,0.016666666666666666,0,0,0,0,0.016666666666666666,0,0.010607,0,0,2.4903
44,20210312,0.006666666666666667,0.0033333333333333335,0,0,0,0.0033333333333333335,0.0033333333333333335,4.200000000000037e-05,0.00039600000000000003,0,0.3542
45,20210315,0.0033333333333333335,0.01,0,0,0,-0.006666666666666666,0,-0.016175000000000002,0,0,-2.1536
46,20210316,0,0.0033333333333333335,0,0,0,-0.0033333333333333335,0,-0.003402,0,0,0.8702
47,20210317,0.006666666666666667,0.0033333333333333335,0,0,0,0.0033333333333333335,0,0.002785,0,0,0.4232
48,20210318,0.006666666666666667,0,0,0,0,0.006666666666666667,0,0.0036360000000000003,0,0,0.802
49,20210319,0,0,0,0,0,0,0,0,0,0,-2.6193
50,20210322,0.0033333333333333335,0.0033333333333333335,0,0,0,0.0,0,-0.0028580000000000003,0,0,0.9998
51,20210323,0,0.01,0,0,0,-0.01,0,-0.009431,0,0,-0.9473
52,20210324,0,0.01,0,0,0,-0.01,0,-0.006406,0,0,-1.6082
53,20210325,0,0,0,0,0,0,0,0,0,0,-0.0474
54,20210326,0.013333333333333334,0,0,0,0,0.013333333333333334,0,0.0077280000000000005,0,0,2.2662
55,20210329,0.0033333333333333335,0.0033333333333333335,0,0,0,0.0,0,0.002017,0,0,0.1764
56,20210330,0.006666666666666667,0,0,0,0,0.006666666666666667,0,0.005666,0,0,0.9481
57,20210331,0.006666666666666667,0.0033333333333333335,0,0,0,0.0033333333333333335,0,0.00216,0,0,-0.9101
58,20210401,0.0033333333333333335,0,0,0,0,0.0033333333333333335,0,0.00053,0,0,1.2364
59,20210402,0.0033333333333333335,0,0,0,0,0.0033333333333333335,0,0.0014199999999999998,0,0,0.9936
60,20210406,0.006666666666666667,0.0033333333333333335,0,0,0,0.0033333333333333335,0,-0.0009200000000000002,0,0,-0.411
61,20210407,0.01,0.0033333333333333335,0,0,0,0.006666666666666666,-0.0033333333333333335,0.0026799999999999997,-0.00222,0,-0.712
62,20210408,0.006666666666666667,0,0,0,0,0.006666666666666667,0,0.00182,0,0,0.1659
63,20210409,0.006666666666666667,0.006666666666666667,0,0,0,0.0,0,-0.009670000000000002,0,0,-1.5037
64,20210412,0.0033333333333333335,0.0033333333333333335,0,0,0,0.0,0,-1.9999999999999944e-05,0,0,-1.7395
65,20210413,0,0.013333333333333334,0,0,0,-0.013333333333333334,-0.0033333333333333335,-0.01896,-0.00057,0,-0.1638
66,20210414,0.0033333333333333335,0.0033333333333333335,0,0,0,0.0,-0.0033333333333333335,0.0011300000000000001,-0.00057,0,0.8297
67,20210415,0,0,0,0,0,0,0,0,0,0,-0.6355
68,20210416,0.0033333333333333335,0,0,0,0,0.0033333333333333335,0,0.00166,0,0,0.3477
69,20210419,0.030000000000000002,0,0,0,0,0.030000000000000002,0.0033333333333333335,0.029249999999999998,0.00166,0,2.4332
70,20210420,0,0,0,0,0,0,0,0,0,0,-0.0718
71,20210421,0.0033333333333333335,0,0,0,0,0.0033333333333333335,0,0.00188,0,0,0.3025
72,20210422,0.006666666666666667,0,0,0,0,0.006666666666666667,0,0.00517,0,0,-0.1863
73,20210423,0.006666666666666667,0,0,0,0,0.006666666666666667,0,0.006,0,0,0.908
74,20210426,0.0033333333333333335,0,0,0,0,0.0033333333333333335,0.0033333333333333335,0.00086,0.00086,0,-1.1336
75,20210427,0,0.006666666666666667,0,0,0,-0.006666666666666667,0,-0.00392,0,0,0.2616
76,20210428,0.016666666666666666,0.0033333333333333335,0,0,0,0.013333333333333332,0,0.0071400000000000005,0,0,0.5642
77,20210429,0.013333333333333334,0,0,0,0,0.013333333333333334,0,0.0075699999999999995,0,0,0.8776
78,20210430,0.006666666666666667,0.02,0,0,0,-0.013333333333333332,0,-0.00204,0,0,-0.7877
79,20210506,0.006666666666666667,0.013333333333333334,0,0,0,-0.006666666666666667,0,-0.009069999999999998,0,0,-1.2172
80,20210507,0.0033333333333333335,0.0033333333333333335,0,0,0,0.0,0,-0.004807,0,0,-1.2857
81,20210510,0.02,0.006666666666666667,0,0,0,0.013333333333333332,0.0033333333333333335,0.006785999999999999,0.001828,0,-0.0727
82,20210511,0.01,0.0033333333333333335,0,0,0,0.006666666666666666,0,0.0012489999999999997,0,0,0.6137
83,20210512,0.006666666666666667,0,0,0,0,0.006666666666666667,0,0.006495000000000001,0,0,0.4278
84,20210513,0,0,0,0,0,0,0,0,0,0,-1.0224
85,20210514,0.030000000000000002,0,0,0,0,0.030000000000000002,0,0.024763,0,0,2.3556
86,20210517,0.01,0,0,0,0,0.01,0,0.012953,0,0,1.4557
87,20210518,0.006666666666666667,0,0,0,0,0.006666666666666667,0,0.0016219999999999997,0,0,0.0505
88,20210519,0.0033333333333333335,0,0,0,0,0.0033333333333333335,0.0033333333333333335,0.0010689999999999999,0.0010689999999999999,0,-0.2955
89,20210520,0.0033333333333333335,0,0,0,0,0.0033333333333333335,0,0.0009760000000000001,0,0,0.2734
90,20210521,0.0033333333333333335,0.0033333333333333335,0,0,0,0.0,0,-0.002130999999999999,0,0,-1.0077
91,20210524,0.0033333333333333335,0.0033333333333333335,0,0,0,0.0,0,-0.0007510000000000004,0,0,0.4176
92,20210525,0.01,0,0,0,0,0.01,0,0.0061470000000000006,0,0,3.1595
93,20210526,0.006666666666666667,0,0,0,0,0.006666666666666667,0.0033333333333333335,0.003269,0.002552,0,0.0398
94,20210527,0.01,0,0,0,0,0.01,0,0.003728,0,0,0.3315
95,20210528,0.006666666666666667,0,0,0,0,0.006666666666666667,0,0.0051199999999999996,0,0,-0.3212
96,20210531,0.0033333333333333335,0.0033333333333333335,0,0,0,0.0,0,0.004292,0,0,0.197
97,20210601,0,0,0,0,0,0,0,0,0,0,0.1896
98,20210602,0,0,0,0,0,0,0,0,0,0,-0.968
99,20210603,0.006666666666666667,0,0,0,0,0.006666666666666667,0,0.001454,0,0,-0.6557
100,20210604,0.0033333333333333335,0,0,0,0,0.0033333333333333335,0,0.000797,0,0,0.5136
101,20210607,0,0,0,0,0,0,0,0,0,0,-0.088
102,20210608,0.0033333333333333335,0.006666666666666667,0,0,0,-0.0033333333333333335,0,-0.005646999999999999,0,0,-0.8623
103,20210609,0,0,0,0,0,0,0,0,0,0,0.0828
104,20210610,0.006666666666666667,0,0,0,0,0.006666666666666667,0,0.0066949999999999996,0,0,0.6687
105,20210611,0,0.0033333333333333335,0,0,0,-0.0033333333333333335,0,-0.006991000000000001,0,0,-0.8871
106,20210615,0,0.006666666666666667,0,0,0,-0.006666666666666667,0,-0.004288999999999999,0,0,-1.1129
107,20210616,0.0033333333333333335,0.013333333333333334,0,0,0,-0.01,0,-0.013897,0,0,-1.6659
108,20210617,0.02,0.0033333333333333335,0,0,0,0.016666666666666666,0,0.023253,0,0,0.4212
109,20210618,0.006666666666666667,0,0,0,0,0.006666666666666667,0,0.006354,0,0,0.0112
110,20210621,0.0033333333333333335,0,0,0,0,0.0033333333333333335,0,0.00122,0,0,-0.2368
111,20210622,0.0033333333333333335,0,0,0,0,0.0033333333333333335,0,0.00058,0,0,0.6242
112,20210623,0.02,0,0,0,0,0.02,0,0.010879000000000002,0,0,0.4927
113,20210624,0.013333333333333334,0,0,0,0,0.013333333333333334,0,0.008079,0,0,0.1667
114,20210625,0.013333333333333334,0,0,0,0,0.013333333333333334,0.0033333333333333335,0.005664,0.00024400000000000002,0,1.6291
115,20210628,0.013333333333333334,0,0,0,0,0.013333333333333334,0,0.0069609999999999984,0,0,0.225
116,20210629,0,0,0,0,0,0,0,0,0,0,-1.1656
117,20210630,0.0033333333333333335,0,0,0,0,0.0033333333333333335,0,0.00048,0,0,0.6453
118,20210701,0,0.0033333333333333335,0,0,0,-0.0033333333333333335,0,-0.0008,0,0,0.1076
119,20210702,0,0,0,0,0,0,0,0,0,0,-2.8405
120,20210705,0.01,0.0033333333333333335,0,0,0,0.006666666666666666,0,0.00612,0,0,0.092
121,20210706,0.006666666666666667,0.01,0,0,0,-0.003333333333333333,0,-0.01001,0,0,-0.0529
122,20210707,0.023333333333333334,0,0,0,0,0.023333333333333334,0,0.015199999999999998,0,0,1.1289
123,20210708,0.01,0.0033333333333333335,0,0,0,0.006666666666666666,0.006666666666666667,-0.0004399999999999994,0.00299,0,-1.0161
124,20210709,0.01,0,0,0,0,0.01,0,0.00538,0,0,-0.3699
125,20210712,0.030000000000000002,0.0033333333333333335,0,0,0,0.02666666666666667,0.0033333333333333335,0.026140000000000004,0.00211,0,1.2481
126,20210713,0.01,0.0033333333333333335,0,0,0,0.006666666666666666,0,0.008919999999999999,0,0,0.183
127,20210714,0.006666666666666667,0,0,0,0,0.006666666666666667,0,0.00132,0,0,-1.1477
128,20210715,0.01,0.0033333333333333335,0,0,0,0.006666666666666666,0,0.00547,0,0,1.3452
129,20210716,0.01,0.0033333333333333335,0,0,0,0.006666666666666666,0,0.00304,0,0,-1.1005
130,20210719,0,0,0,0,0,0,0,0,0,0,0.3675
131,20210720,0.006666666666666667,0,0,0,0,0.006666666666666667,0,0.005030000000000001,0,0,-0.088
132,20210721,0.030000000000000002,0.0033333333333333335,0,0,0,0.02666666666666667,0,0.022919999999999996,0,0,0.686
133,20210722,0.016666666666666666,0.01,0,0,0,0.006666666666666666,0.0033333333333333335,0.00039000000000000146,0.00165,0,0.1499
134,20210723,0.006666666666666667,0.0033333333333333335,0,0,0,0.0033333333333333335,0.0,0.00023999999999999998,-0.00076,0,-1.2136
135,20210726,0,0.03333333333333333,0,0,0,-0.03333333333333333,-0.0033333333333333335,-0.030359999999999998,-0.00115,0,-3.2211
136,20210727,0.006666666666666667,0.02,0,0,0,-0.013333333333333332,0,-0.02013,0,0,-3.5325
137,20210728,0.006666666666666667,0,0,0,0,0.006666666666666667,0,0.00711,0,0,0.193
138,20210729,0.05,0,0,0,0,0.05,0,0.04034,0,0,1.8862
139,20210730,0.02666666666666667,0.0033333333333333335,0,0,0,0.023333333333333334,0,0.0252,0,0,-0.8062
140,20210802,0.043333333333333335,0,0,0,0,0.043333333333333335,0,0.047618999999999995,0,0,2.5475
141,20210803,0.01,0.030000000000000002,0,0,0,-0.020000000000000004,0,-0.024661,0,0,0.0146
142,20210804,0.030000000000000002,0,0,0,0,0.030000000000000002,0,0.045559999999999996,0,0,0.8996
143,20210805,0.006666666666666667,0.0033333333333333335,0,0,0,0.0033333333333333335,0,-0.0002890000000000002,0,0,-0.6061
144,20210806,0.01,0,0,0,0,0.01,0,0.005512,0,0,-0.5477
145,20210809,0.016666666666666666,0,0,0,0,0.016666666666666666,0,0.010428,0,0,1.3004
146,20210810,0.0033333333333333335,0,0,0,0,0.0033333333333333335,0,0.000481,0,0,1.155
147,20210811,0.0033333333333333335,0,0,0,0,0.0033333333333333335,0,0.000954,0,0,-0.5514
148,20210812,0.01,0.0033333333333333335,0,0,0,0.006666666666666666,0.0033333333333333335,-0.0021869999999999997,0.000954,0,-0.8372
149,20210813,0.0033333333333333335,0.0033333333333333335,0,0,0,0.0,0,-0.00040799999999999994,0,0,-0.5503
150,20210816,0.0033333333333333335,0.006666666666666667,0,0,0,-0.0033333333333333335,0,-0.007432000000000001,0,0,-0.0994
151,20210817,0.0033333333333333335,0,0,0,0,0.0033333333333333335,0,0.002031,0,0,-2.098
152,20210818,0.02666666666666667,0,0,0,0,0.02666666666666667,0,0.012978999999999997,0,0,1.1749
153,20210819,0.01,0.0033333333333333335,0,0,0,0.006666666666666666,0.0033333333333333335,0.0023290000000000003,0.00043700000000000005,0,-0.6559
154,20210820,0.006666666666666667,0.016666666666666666,0,0,0,-0.009999999999999998,0.0,-0.015850999999999997,-0.0015219999999999997,0,-1.9101
155,20210823,0.01,0,0,0,0,0.01,0,0.012257,0,0,1.3967
156,20210824,0.006666666666666667,0,0,0,0,0.006666666666666667,0,0.006744,0,0,1.0859
157,20210825,0.013333333333333334,0.006666666666666667,0,0,0,0.006666666666666667,0,-0.00020599999999999959,0,0,0.1998
158,20210826,0,0.006666666666666667,0,0,0,-0.006666666666666667,0,-0.003382,0,0,-1.9711
159,20210827,0.006666666666666667,0.0033333333333333335,0,0,0,0.0033333333333333335,0,0.0032619999999999993,0,0,0.5297
160,20210830,0.01,0.016666666666666666,0,0,0,-0.006666666666666666,-0.0033333333333333335,-0.002478000000000001,-0.0020280000000000003,0,-0.2853
161,20210831,0.016666666666666666,0.013333333333333334,0,0,0,0.0033333333333333322,0,-9.99999999999994e-05,0,0,-0.1592
162,20210901,0.043333333333333335,0.01,0,0,0,0.03333333333333333,0,0.005792000000000002,0,0,1.3286
163,20210902,0.02666666666666667,0,0,0,0,0.02666666666666667,0,0.024435,0,0,-0.001
164,20210903,0.02,0.0033333333333333335,0,0,0,0.016666666666666666,0.006666666666666667,0.004332,0.0032569999999999995,0,-0.5411
165,20210906,0.02,0,0,0,0,0.02,0.0033333333333333335,0.013754,0.002174,0,1.872
166,20210907,0.016666666666666666,0,0,0,0,0.016666666666666666,0,0.012321,0,0,1.1979
167,20210908,0.01,0,0,0,0,0.01,0,0.00775,0,0,-0.4145
168,20210909,0.016666666666666666,0,0,0,0,0.016666666666666666,0,0.009672000000000002,0,0,-0.0426
169,20210910,0,0,0,0,0,0,0,0,0,0,0.8754
170,20210913,0.006666666666666667,0.0033333333333333335,0,0,0,0.0033333333333333335,0,0.00612,0,0,-0.4361
171,20210914,0.006666666666666667,0,0,0,0,0.006666666666666667,0,0.005832,0,0,-1.4925
172,20210915,0.006666666666666667,0,0,0,0,0.006666666666666667,0,0.0029569999999999996,0,0,-1.0137
173,20210916,0.006666666666666667,0.006666666666666667,0,0,0,0.0,0,-0.009557000000000001,0,0,-1.2249
174,20210917,0.02,0,0,0,0,0.02,0,0.008610000000000001,0,0,1.0034
175,20210922,0.04,0,0,0,0,0.04,0.0033333333333333335,0.016728999999999997,0.000394,0,-0.7037
176,20210923,0.013333333333333334,0,0,0,0,0.013333333333333334,0.01,0.007541,0.0031899999999999997,0,0.6518
177,20210924,0.006666666666666667,0.0033333333333333335,0,0,0,0.0033333333333333335,0.0033333333333333335,0.0035570000000000003,0.000394,0,-0.0776
178,20210927,0.016666666666666666,0.030000000000000002,0,0,0,-0.013333333333333336,0,0.050027,0,0,0.5762
179,20210928,0.01,0.0033333333333333335,0,0,0,0.006666666666666666,0,-0.0054589999999999994,0,0,0.1324
180,20210929,0,0.0033333333333333335,0,0,0,-0.0033333333333333335,0,-0.002362,0,0,-1.0217
181,20210930,0.006666666666666667,0,0,0,0,0.006666666666666667,0,0.00242,0,0,0.6714
182,20211008,0.006666666666666667,0.013333333333333334,0,0,0,-0.006666666666666667,0,-0.01167,0,0,1.3061
183,20211011,0.006666666666666667,0,0,0,0,0.006666666666666667,0,0.0031000000000000003,0,0,0.1268
184,20211012,0,0.0033333333333333335,0,0,0,-0.0033333333333333335,0,-0.00164,0,0,-1.0606
185,20211013,0.006666666666666667,0,0,0,0,0.006666666666666667,0,0.00281,0,0,1.1522
186,20211014,0.006666666666666667,0.0033333333333333335,0,0,0,0.0033333333333333335,0.0033333333333333335,-0.0017700000000000003,0.00101,0,-0.5364
187,20211015,0,0.013333333333333334,0,0,0,-0.013333333333333334,-0.0033333333333333335,-0.00715,-0.0034100000000000003,0,0.3764
188,20211018,0,0.0033333333333333335,0,0,0,-0.0033333333333333335,0,-0.00774,0,0,-1.1624
189,20211019,0.013333333333333334,0,0,0,0,0.013333333333333334,0,0.00471,0,0,0.9836
190,20211020,0.006666666666666667,0,0,0,0,0.006666666666666667,0,0.00329,0,0,-0.2547
191,20211021,0.006666666666666667,0,0,0,0,0.006666666666666667,0,0.00232,0,0,0.3631
192,20211022,0.0033333333333333335,0,0,0,0,0.0033333333333333335,0,0.00037999999999999997,0,0,0.6435
193,20211025,0.013333333333333334,0,0,0,0,0.013333333333333334,0,0.01052,0,0,0.3992
194,20211026,0.016666666666666666,0.0033333333333333335,0,0,0,0.013333333333333332,0,0.00404,0,0,-0.3299
195,20211027,0.01,0.006666666666666667,0,0,0,0.003333333333333333,0,0.0024599999999999995,0,0,-1.3083
196,20211028,0.0033333333333333335,0.006666666666666667,0,0,0,-0.0033333333333333335,0,-0.00123,0,0,-0.6947
197,20211029,0.016666666666666666,0.006666666666666667,0,0,0,0.009999999999999998,0,0.0201,0,0,0.9176
198,20211101,0.016666666666666666,0.006666666666666667,0,0,0,0.009999999999999998,0,-0.0066560000000000005,0,0,-0.3684
199,20211102,0.01,0,0,0,0,0.01,0,0.004345,0,0,-1.0395
200,20211103,0.006666666666666667,0,0,0,0,0.006666666666666667,0,0.002467,0,0,-0.3871
201,20211104,0.013333333333333334,0,0,0,0,0.013333333333333334,0,0.006762,0,0,0.9879
202,20211105,0.0033333333333333335,0,0,0,0,0.0033333333333333335,0,0.003503,0,0,-0.5422
203,20211108,0.01,0,0,0,0,0.01,0,0.012395,0,0,0.1205
204,20211109,0,0,0,0,0,0,0,0,0,0,-0.0296
205,20211110,0.0033333333333333335,0,0,0,0,0.0033333333333333335,0,0.004229,0,0,-0.5272
206,20211111,0.02666666666666667,0,0,0,0,0.02666666666666667,0,0.026035,0,0,1.6067
207,20211112,0.0033333333333333335,0,0,0,0,0.0033333333333333335,0,0.0013650000000000001,0,0,-0.2098
208,20211115,0.0033333333333333335,0,0,0,0,0.0033333333333333335,0,0.0014680000000000001,0,0,-0.1227
209,20211116,0.013333333333333334,0,0,0,0,0.013333333333333334,0,0.004212,0,0,0.0193
210,20211117,0,0,0,0,0,0,0,0,0,0,0.0498
211,20211118,0.0033333333333333335,0,0,0,0,0.0033333333333333335,0,0.000843,0,0,-0.9852
212,20211119,0.0033333333333333335,0,0,0,0,0.0033333333333333335,0,0.001011,0,0,1.084
213,20211122,0.006666666666666667,0,0,0,0,0.006666666666666667,0,0.006069,0,0,0.4569
214,20211123,0,0,0,0,0,0,0,0,0,0,0.0193
215,20211124,0,0,0,0,0,0,0,0,0,0,0.0674
216,20211125,0.0033333333333333335,0,0,0,0,0.0033333333333333335,0,0.005106,0,0,-0.4112
217,20211126,0.0033333333333333335,0,0,0,0,0.0033333333333333335,0,0.001767,0,0,-0.7417
218,20211129,0.006666666666666667,0,0,0,0,0.006666666666666667,0,0.00785,0,0,-0.1791
219,20211130,0.0033333333333333335,0,0,0,0,0.0033333333333333335,0,0.00496,0,0,-0.3998
220,20211201,0.01,0,0,0,0,0.01,0,0.006070999999999999,0,0,0.2447
221,20211202,0.01,0,0,0,0,0.01,0,0.008931,0,0,0.2542
222,20211203,0.01,0,0,0,0,0.01,0.0033333333333333335,0.003184,0.0008500000000000001,0,0.9237
